date,close
2025-02-13 00:00:00,96627.0
2025-02-12 00:00:00,97882.0
2025-02-11 00:00:00,95754.0
2025-02-10 00:00:00,97469.0
2025-02-09 00:00:00,96477.0
2025-02-08 00:00:00,96472.0
2025-02-07 00:00:00,96535.0
2025-02-06 00:00:00,96573.0
2025-02-05 00:00:00,96614.0
2025-02-04 00:00:00,97786.0
2025-02-03 00:00:00,101457.0
2025-02-02 00:00:00,97675.0
2025-02-01 00:00:00,100638.0
2025-01-31 00:00:00,102412.0
2025-01-30 00:00:00,104738.0
2025-01-29 00:00:00,103747.0
2025-01-28 00:00:00,101292.0
2025-01-27 00:00:00,102090.0
2025-01-26 00:00:00,102573.0
2025-01-25 00:00:00,104738.0
2025-01-24 00:00:00,104855.0
2025-01-23 00:00:00,103933.0
2025-01-22 00:00:00,103632.0
2025-01-21 00:00:00,106149.0
2025-01-20 00:00:00,102141.0
2025-01-19 00:00:00,101237.0
2025-01-18 00:00:00,104436.0
2025-01-17 00:00:00,104119.0
2025-01-16 00:00:00,99975.0
2025-01-15 00:00:00,100512.0
2025-01-14 00:00:00,96523.0
2025-01-13 00:00:00,94505.0
2025-01-12 00:00:00,94497.0
2025-01-11 00:00:00,94568.0
2025-01-10 00:00:00,94702.0
2025-01-09 00:00:00,92542.0
2025-01-08 00:00:00,95065.0
2025-01-07 00:00:00,96946.0
2025-01-06 00:00:00,102280.0
2025-01-05 00:00:00,98327.0
2025-01-04 00:00:00,98209.0
2025-01-03 00:00:00,98133.0
2025-01-02 00:00:00,96907.0
2025-01-01 00:00:00,94388.0
2024-12-31 00:00:00,93381.0
2024-12-30 00:00:00,92628.0
2024-12-29 00:00:00,93557.0
2024-12-28 00:00:00,95139.0
2024-12-27 00:00:00,94168.0
2024-12-26 00:00:00,95687.0
2024-12-25 00:00:00,99374.0
2024-12-24 00:00:00,98596.0
2024-12-23 00:00:00,94750.0
2024-12-22 00:00:00,95098.0
2024-12-21 00:00:00,97211.0
2024-12-20 00:00:00,97760.0
2024-12-19 00:00:00,97375.0
2024-12-18 00:00:00,100153.0
2024-12-17 00:00:00,106187.0
2024-12-16 00:00:00,106073.0
2024-12-15 00:00:00,104427.0
2024-12-14 00:00:00,101382.0
2024-12-13 00:00:00,101435.0
2024-12-12 00:00:00,100068.0
2024-12-11 00:00:00,101201.0
2024-12-10 00:00:00,96648.0
2024-12-09 00:00:00,97468.0
2024-12-08 00:00:00,101204.0
2024-12-07 00:00:00,99929.0
2024-12-06 00:00:00,99898.0
2024-12-05 00:00:00,97057.0
2024-12-04 00:00:00,98773.0
2024-12-03 00:00:00,95926.0
2024-12-02 00:00:00,95859.0
2024-12-01 00:00:00,97291.0
2024-11-30 00:00:00,96441.0
2024-11-29 00:00:00,97512.0
2024-11-28 00:00:00,95661.0
2024-11-27 00:00:00,95978.0
2024-11-26 00:00:00,91928.0
2024-11-25 00:00:00,93035.0
2024-11-24 00:00:00,98007.0
2024-11-23 00:00:00,97775.0
2024-11-22 00:00:00,99013.0
2024-11-21 00:00:00,98451.0
2024-11-20 00:00:00,94373.0
2024-11-19 00:00:00,92424.0
2024-11-18 00:00:00,90512.0
2024-11-17 00:00:00,89861.0
2024-11-16 00:00:00,90608.0
2024-11-15 00:00:00,91070.0
2024-11-14 00:00:00,87333.0
2024-11-13 00:00:00,90521.0
2024-11-12 00:00:00,88031.0
2024-11-11 00:00:00,88770.0
2024-11-10 00:00:00,80425.0
2024-11-09 00:00:00,76722.0
2024-11-08 00:00:00,76561.0
2024-11-07 00:00:00,75921.0
2024-11-06 00:00:00,75637.0
2024-11-05 00:00:00,69386.0
2024-11-04 00:00:00,67818.0
2024-11-03 00:00:00,68738.0
2024-11-02 00:00:00,69330.0
2024-11-01 00:00:00,69490.0
2024-10-31 00:00:00,70231.0
2024-10-30 00:00:00,72331.0
2024-10-29 00:00:00,72729.0
2024-10-28 00:00:00,69918.0
2024-10-27 00:00:00,67938.0
2024-10-26 00:00:00,67003.0
2024-10-25 00:00:00,66578.0
2024-10-24 00:00:00,68155.0
2024-10-23 00:00:00,66601.0
2024-10-22 00:00:00,67382.0
2024-10-21 00:00:00,67340.0
2024-10-20 00:00:00,69011.0
2024-10-19 00:00:00,68359.0
2024-10-18 00:00:00,68420.0
2024-10-17 00:00:00,67392.0
2024-10-16 00:00:00,67622.0
2024-10-15 00:00:00,67061.0
2024-10-14 00:00:00,66070.0
2024-10-13 00:00:00,62849.0
2024-10-12 00:00:00,63194.0
2024-10-11 00:00:00,62452.0
2024-10-10 00:00:00,60278.0
2024-10-09 00:00:00,60582.0
2024-10-08 00:00:00,62133.0
2024-10-07 00:00:00,62212.0
2024-10-06 00:00:00,62814.0
2024-10-05 00:00:00,62063.0
2024-10-04 00:00:00,62081.0
2024-10-03 00:00:00,60745.0
2024-10-02 00:00:00,60634.0
2024-10-01 00:00:00,60807.0
2024-09-30 00:00:00,63302.0
2024-09-29 00:00:00,65601.0
2024-09-28 00:00:00,65876.0
2024-09-27 00:00:00,65781.0
2024-09-26 00:00:00,65175.0
2024-09-25 00:00:00,63147.0
2024-09-24 00:00:00,64260.0
2024-09-23 00:00:00,63325.0
2024-09-22 00:00:00,63563.0
2024-09-21 00:00:00,63364.0
2024-09-20 00:00:00,63211.0
2024-09-19 00:00:00,62940.0
2024-09-18 00:00:00,61757.0
2024-09-17 00:00:00,60316.0
2024-09-16 00:00:00,58212.0
2024-09-15 00:00:00,59130.0
2024-09-14 00:00:00,60012.0
2024-09-13 00:00:00,60545.0
2024-09-12 00:00:00,58139.0
2024-09-11 00:00:00,57342.0
2024-09-10 00:00:00,57659.0
2024-09-09 00:00:00,57059.0
2024-09-08 00:00:00,54866.0
2024-09-07 00:00:00,54147.0
2024-09-06 00:00:00,53955.0
2024-09-05 00:00:00,56158.0
2024-09-04 00:00:00,57956.0
2024-09-03 00:00:00,57493.0
2024-09-02 00:00:00,59133.0
2024-09-01 00:00:00,57310.0
2024-08-31 00:00:00,58967.0
2024-08-30 00:00:00,59113.0
2024-08-29 00:00:00,59365.0
2024-08-28 00:00:00,59033.0
2024-08-27 00:00:00,59427.0
2024-08-26 00:00:00,62852.0
2024-08-25 00:00:00,64262.0
2024-08-24 00:00:00,64174.0
2024-08-23 00:00:00,64085.0
2024-08-22 00:00:00,60383.0
2024-08-21 00:00:00,61159.0
2024-08-20 00:00:00,59012.0
2024-08-19 00:00:00,59497.0
2024-08-18 00:00:00,58430.0
2024-08-17 00:00:00,59487.0
2024-08-16 00:00:00,58883.0
2024-08-15 00:00:00,57557.0
2024-08-14 00:00:00,58697.0
2024-08-13 00:00:00,60620.0
2024-08-12 00:00:00,59362.0
2024-08-11 00:00:00,58725.0
2024-08-10 00:00:00,60952.0
2024-08-09 00:00:00,60860.0
2024-08-08 00:00:00,61699.0
2024-08-07 00:00:00,55136.0
2024-08-06 00:00:00,56053.0
2024-08-05 00:00:00,54014.0
2024-08-04 00:00:00,58142.0
2024-08-03 00:00:00,60672.0
2024-08-02 00:00:00,61421.0
2024-08-01 00:00:00,65293.0
2024-07-31 00:00:00,64612.0
2024-07-30 00:00:00,66171.0
2024-07-29 00:00:00,66780.0
2024-07-28 00:00:00,68264.0
2024-07-27 00:00:00,67892.0
2024-07-26 00:00:00,67921.0
2024-07-25 00:00:00,65796.0
2024-07-24 00:00:00,65376.0
2024-07-23 00:00:00,65944.0
2024-07-22 00:00:00,67562.0
2024-07-21 00:00:00,68158.0
2024-07-20 00:00:00,67155.0
2024-07-19 00:00:00,66705.0
2024-07-18 00:00:00,63964.0
2024-07-17 00:00:00,64091.0
2024-07-16 00:00:00,65081.0
2024-07-15 00:00:00,64769.0
2024-07-14 00:00:00,60823.0
2024-07-13 00:00:00,59226.0
2024-07-12 00:00:00,57889.0
2024-07-11 00:00:00,57348.0
2024-07-10 00:00:00,57733.0
2024-07-09 00:00:00,58033.0
2024-07-08 00:00:00,56710.0
2024-07-07 00:00:00,55829.0
2024-07-06 00:00:00,58251.0
2024-07-05 00:00:00,56632.0
2024-07-04 00:00:00,57045.0
2024-07-03 00:00:00,60142.0
2024-07-02 00:00:00,62033.0
2024-07-01 00:00:00,62829.0
2024-06-30 00:00:00,62676.0
2024-06-29 00:00:00,60879.0
2024-06-28 00:00:00,60315.0
2024-06-27 00:00:00,61622.0
2024-06-26 00:00:00,60807.0
2024-06-25 00:00:00,61789.0
2024-06-24 00:00:00,60252.0
2024-06-23 00:00:00,63154.0
2024-06-22 00:00:00,64233.0
2024-06-21 00:00:00,64102.0
2024-06-20 00:00:00,64845.0
2024-06-19 00:00:00,64946.0
2024-06-18 00:00:00,65145.0
2024-06-17 00:00:00,66475.0
2024-06-16 00:00:00,66622.0
2024-06-15 00:00:00,66182.0
2024-06-14 00:00:00,65996.0
2024-06-13 00:00:00,66733.0
2024-06-12 00:00:00,68243.0
2024-06-11 00:00:00,67306.0
2024-06-10 00:00:00,69501.0
2024-06-09 00:00:00,69640.0
2024-06-08 00:00:00,69306.0
2024-06-07 00:00:00,69326.0
2024-06-06 00:00:00,70775.0
2024-06-05 00:00:00,71119.0
2024-06-04 00:00:00,70564.0
2024-06-03 00:00:00,68801.0
2024-06-02 00:00:00,67752.0
2024-06-01 00:00:00,67723.0
2024-05-31 00:00:00,67477.0
2024-05-30 00:00:00,68338.0
2024-05-29 00:00:00,67564.0
2024-05-28 00:00:00,68327.0
2024-05-27 00:00:00,69392.0
2024-05-26 00:00:00,68489.0
2024-05-25 00:00:00,69275.0
2024-05-24 00:00:00,68548.0
2024-05-23 00:00:00,67945.0
2024-05-22 00:00:00,69118.0
2024-05-21 00:00:00,70136.0
2024-05-20 00:00:00,71401.0
2024-05-19 00:00:00,66275.0
2024-05-18 00:00:00,66930.0
2024-05-17 00:00:00,67053.0
2024-05-16 00:00:00,65252.0
2024-05-15 00:00:00,66242.0
2024-05-14 00:00:00,61543.0
2024-05-13 00:00:00,62934.0
2024-05-12 00:00:00,61462.0
2024-05-11 00:00:00,60816.0
2024-05-10 00:00:00,60793.0
2024-05-09 00:00:00,63075.0
2024-05-08 00:00:00,61181.0
2024-05-07 00:00:00,62320.0
2024-05-06 00:00:00,63164.0
2024-05-05 00:00:00,64021.0
2024-05-04 00:00:00,63899.0
2024-05-03 00:00:00,62915.0
2024-05-02 00:00:00,59099.0
2024-05-01 00:00:00,58256.0
2024-04-30 00:00:00,60632.0
2024-04-29 00:00:00,63832.0
2024-04-28 00:00:00,63098.0
2024-04-27 00:00:00,63429.0
2024-04-26 00:00:00,63745.0
2024-04-25 00:00:00,64493.0
2024-04-24 00:00:00,64259.0
2024-04-23 00:00:00,66421.0
2024-04-22 00:00:00,66855.0
2024-04-21 00:00:00,64950.0
2024-04-20 00:00:00,64990.0
2024-04-19 00:00:00,63821.0
2024-04-18 00:00:00,63515.0
2024-04-17 00:00:00,61278.0
2024-04-16 00:00:00,63830.0
2024-04-15 00:00:00,63438.0
2024-04-14 00:00:00,65749.0
2024-04-13 00:00:00,64054.0
2024-04-12 00:00:00,67150.0
2024-04-11 00:00:00,70015.0
2024-04-10 00:00:00,70630.0
2024-04-09 00:00:00,69135.0
2024-04-08 00:00:00,71613.0
2024-04-07 00:00:00,69358.0
2024-04-06 00:00:00,68917.0
2024-04-05 00:00:00,67857.0
2024-04-04 00:00:00,68538.0
2024-04-03 00:00:00,65988.0
2024-04-02 00:00:00,65469.0
2024-04-01 00:00:00,69699.0
2024-03-31 00:00:00,71285.0
2024-03-30 00:00:00,69613.0
2024-03-29 00:00:00,69903.0
2024-03-28 00:00:00,70803.0
2024-03-27 00:00:00,69421.0
2024-03-26 00:00:00,69997.0
2024-03-25 00:00:00,69898.0
2024-03-24 00:00:00,67188.0
2024-03-23 00:00:00,64001.0
2024-03-22 00:00:00,63807.0
2024-03-21 00:00:00,65485.0
2024-03-20 00:00:00,67872.0
2024-03-19 00:00:00,61897.0
2024-03-18 00:00:00,67613.0
2024-03-17 00:00:00,68352.0
2024-03-16 00:00:00,65248.0
2024-03-15 00:00:00,69516.0
2024-03-14 00:00:00,71371.0
2024-03-13 00:00:00,73121.0
2024-03-12 00:00:00,71473.0
2024-03-11 00:00:00,72118.0
2024-03-10 00:00:00,69026.0
2024-03-09 00:00:00,68463.0
2024-03-08 00:00:00,68285.0
2024-03-07 00:00:00,66941.0
2024-03-06 00:00:00,66120.0
2024-03-05 00:00:00,63796.0
2024-03-04 00:00:00,68359.0
2024-03-03 00:00:00,63142.0
2024-03-02 00:00:00,62042.0
2024-03-01 00:00:00,62444.0
2024-02-29 00:00:00,61161.0
2024-02-28 00:00:00,62512.0
2024-02-27 00:00:00,57068.0
2024-02-26 00:00:00,54524.0
2024-02-25 00:00:00,51722.0
2024-02-24 00:00:00,51562.0
2024-02-23 00:00:00,50743.0
2024-02-22 00:00:00,51253.0
2024-02-21 00:00:00,51843.0
2024-02-20 00:00:00,52275.0
2024-02-19 00:00:00,51789.0
2024-02-18 00:00:00,52130.0
2024-02-17 00:00:00,51664.0
2024-02-16 00:00:00,52161.0
2024-02-15 00:00:00,51942.0
2024-02-14 00:00:00,51844.0
2024-02-13 00:00:00,49720.0
2024-02-12 00:00:00,49937.0
2024-02-11 00:00:00,48313.0
2024-02-10 00:00:00,47770.0
2024-02-09 00:00:00,47161.0
2024-02-08 00:00:00,45300.0
2024-02-07 00:00:00,44346.0
2024-02-06 00:00:00,43092.0
2024-02-05 00:00:00,42659.0
2024-02-04 00:00:00,42570.0
2024-02-03 00:00:00,42994.0
2024-02-02 00:00:00,43183.0
2024-02-01 00:00:00,43071.0
2024-01-31 00:00:00,42558.0
2024-01-30 00:00:00,42946.0
2024-01-29 00:00:00,43305.0
2024-01-28 00:00:00,42026.0
2024-01-27 00:00:00,42124.0
2024-01-26 00:00:00,41818.0
2024-01-25 00:00:00,39916.0
2024-01-24 00:00:00,40074.0
2024-01-23 00:00:00,39868.0
2024-01-22 00:00:00,39528.0
2024-01-21 00:00:00,41560.0
2024-01-20 00:00:00,41673.0
2024-01-19 00:00:00,41628.0
2024-01-18 00:00:00,41283.0
2024-01-17 00:00:00,42738.0
2024-01-16 00:00:00,43131.0
2024-01-15 00:00:00,42493.0
2024-01-14 00:00:00,41715.0
2024-01-13 00:00:00,42843.0
2024-01-12 00:00:00,42778.0
2024-01-11 00:00:00,46360.0
2024-01-10 00:00:00,46681.0
2024-01-09 00:00:00,46124.0
2024-01-08 00:00:00,46995.0
2024-01-07 00:00:00,43944.0
2024-01-06 00:00:00,43999.0
2024-01-05 00:00:00,44184.0
2024-01-04 00:00:00,44186.0
2024-01-03 00:00:00,42865.0
2024-01-02 00:00:00,44970.0
2024-01-01 00:00:00,44187.0
2023-12-31 00:00:00,42258.0
2023-12-30 00:00:00,42148.0
2023-12-29 00:00:00,42072.0
2023-12-28 00:00:00,42583.0
2023-12-27 00:00:00,43473.0
2023-12-26 00:00:00,42510.0
2023-12-25 00:00:00,43591.0
2023-12-24 00:00:00,43033.0
2023-12-23 00:00:00,43733.0
2023-12-22 00:00:00,44002.0
2023-12-21 00:00:00,43873.0
2023-12-20 00:00:00,43665.0
2023-12-19 00:00:00,42258.0
2023-12-18 00:00:00,42650.0
2023-12-17 00:00:00,41345.0
2023-12-16 00:00:00,42246.0
2023-12-15 00:00:00,41925.0
2023-12-14 00:00:00,43031.0
2023-12-13 00:00:00,42888.0
2023-12-12 00:00:00,41458.0
2023-12-11 00:00:00,41242.0
2023-12-10 00:00:00,43786.0
2023-12-09 00:00:00,43712.0
2023-12-08 00:00:00,44193.0
2023-12-07 00:00:00,43291.0
2023-12-06 00:00:00,43764.0
2023-12-05 00:00:00,44075.0
2023-12-04 00:00:00,41985.0
2023-12-03 00:00:00,39989.0
2023-12-02 00:00:00,39474.0
2023-12-01 00:00:00,38707.0
2023-11-30 00:00:00,37719.0
2023-11-29 00:00:00,37863.0
2023-11-28 00:00:00,37839.0
2023-11-27 00:00:00,37240.0
2023-11-26 00:00:00,37460.0
2023-11-25 00:00:00,37809.0
2023-11-24 00:00:00,37746.0
2023-11-23 00:00:00,37301.0
2023-11-22 00:00:00,37424.0
2023-11-21 00:00:00,35758.0
2023-11-20 00:00:00,37480.0
2023-11-19 00:00:00,37426.0
2023-11-18 00:00:00,36590.0
2023-11-17 00:00:00,36625.0
2023-11-16 00:00:00,36165.0
2023-11-15 00:00:00,37877.0
2023-11-14 00:00:00,35564.0
2023-11-13 00:00:00,36485.0
2023-11-12 00:00:00,37086.0
2023-11-11 00:00:00,37152.0
2023-11-10 00:00:00,37319.0
2023-11-09 00:00:00,36693.0
2023-11-08 00:00:00,35640.0
2023-11-07 00:00:00,35414.0
2023-11-06 00:00:00,35042.0
2023-11-05 00:00:00,35045.0
2023-11-04 00:00:00,35086.0
2023-11-03 00:00:00,34727.0
2023-11-02 00:00:00,34937.0
2023-11-01 00:00:00,35440.0
2023-10-31 00:00:00,34661.0
2023-10-30 00:00:00,34495.0
2023-10-29 00:00:00,34538.0
2023-10-28 00:00:00,34091.0
2023-10-27 00:00:00,33906.0
2023-10-26 00:00:00,34165.0
2023-10-25 00:00:00,34498.0
2023-10-24 00:00:00,33917.0
2023-10-23 00:00:00,33074.0
2023-10-22 00:00:00,30002.0
2023-10-21 00:00:00,29927.0
2023-10-20 00:00:00,29688.0
2023-10-19 00:00:00,28733.0
2023-10-18 00:00:00,28328.0
2023-10-17 00:00:00,28408.0
2023-10-16 00:00:00,28518.0
2023-10-15 00:00:00,27174.0
2023-10-14 00:00:00,26855.0
2023-10-13 00:00:00,26867.0
2023-10-12 00:00:00,26756.0
2023-10-11 00:00:00,26874.0
2023-10-10 00:00:00,27395.0
2023-10-09 00:00:00,27594.0
2023-10-08 00:00:00,27933.0
2023-10-07 00:00:00,27971.0
2023-10-06 00:00:00,27948.0
2023-10-05 00:00:00,27417.0
2023-10-04 00:00:00,27790.0
2023-10-03 00:00:00,27435.0
2023-10-02 00:00:00,27507.0
2023-10-01 00:00:00,27995.0
2023-09-30 00:00:00,26966.0
2023-09-29 00:00:00,26911.0
2023-09-28 00:00:00,27026.0
2023-09-27 00:00:00,26361.0
2023-09-26 00:00:00,26208.0
2023-09-25 00:00:00,26297.0
2023-09-24 00:00:00,26248.0
2023-09-23 00:00:00,26583.0
2023-09-22 00:00:00,26581.0
2023-09-21 00:00:00,26563.0
2023-09-20 00:00:00,27128.0
2023-09-19 00:00:00,27214.0
2023-09-18 00:00:00,26770.0
2023-09-17 00:00:00,26535.0
2023-09-16 00:00:00,26571.0
2023-09-15 00:00:00,26607.0
2023-09-14 00:00:00,26529.0
2023-09-13 00:00:00,26226.0
2023-09-12 00:00:00,25844.0
2023-09-11 00:00:00,25155.0
2023-09-10 00:00:00,25836.0
2023-09-09 00:00:00,25899.0
2023-09-08 00:00:00,25908.0
2023-09-07 00:00:00,26245.0
2023-09-06 00:00:00,25748.0
2023-09-05 00:00:00,25783.0
2023-09-04 00:00:00,25819.0
2023-09-03 00:00:00,25970.0
2023-09-02 00:00:00,25870.0
2023-09-01 00:00:00,25798.0
2023-08-31 00:00:00,25932.0
2023-08-30 00:00:00,27300.0
2023-08-29 00:00:00,27726.0
2023-08-28 00:00:00,26103.0
2023-08-27 00:00:00,26090.0
2023-08-26 00:00:00,26008.0
2023-08-25 00:00:00,26048.0
2023-08-24 00:00:00,26168.0
2023-08-23 00:00:00,26431.0
2023-08-22 00:00:00,26042.0
2023-08-21 00:00:00,26125.0
2023-08-20 00:00:00,26192.0
2023-08-19 00:00:00,26097.0
2023-08-18 00:00:00,26051.0
2023-08-17 00:00:00,26642.0
2023-08-16 00:00:00,28701.0
2023-08-15 00:00:00,29172.0
2023-08-14 00:00:00,29408.0
2023-08-13 00:00:00,29284.0
2023-08-12 00:00:00,29415.0
2023-08-11 00:00:00,29398.0
2023-08-10 00:00:00,29423.0
2023-08-09 00:00:00,29565.0
2023-08-08 00:00:00,29764.0
2023-08-07 00:00:00,29181.0
2023-08-06 00:00:00,29042.0
2023-08-05 00:00:00,29049.0
2023-08-04 00:00:00,29077.0
2023-08-03 00:00:00,29176.0
2023-08-02 00:00:00,29164.0
2023-08-01 00:00:00,29696.0
2023-07-31 00:00:00,29231.0
2023-07-30 00:00:00,29279.0
2023-07-29 00:00:00,29360.0
2023-07-28 00:00:00,29317.0
2023-07-27 00:00:00,29219.0
2023-07-26 00:00:00,29354.0
2023-07-25 00:00:00,29224.0
2023-07-24 00:00:00,29177.0
2023-07-23 00:00:00,30085.0
2023-07-22 00:00:00,29789.0
2023-07-21 00:00:00,29908.0
2023-07-20 00:00:00,29806.0
2023-07-19 00:00:00,29919.0
2023-07-18 00:00:00,29868.0
2023-07-17 00:00:00,30154.0
2023-07-16 00:00:00,30253.0
2023-07-15 00:00:00,30301.0
2023-07-14 00:00:00,30331.0
2023-07-13 00:00:00,31471.0
2023-07-12 00:00:00,30382.0
2023-07-11 00:00:00,30621.0
2023-07-10 00:00:00,30421.0
2023-07-09 00:00:00,30167.0
2023-07-08 00:00:00,30293.0
2023-07-07 00:00:00,30348.0
2023-07-06 00:00:00,29912.0
2023-07-05 00:00:00,30501.0
2023-07-04 00:00:00,30771.0
2023-07-03 00:00:00,31158.0
2023-07-02 00:00:00,30616.0
2023-07-01 00:00:00,30592.0
2023-06-30 00:00:00,30469.0
2023-06-29 00:00:00,30444.0
2023-06-28 00:00:00,30079.0
2023-06-27 00:00:00,30696.0
2023-06-26 00:00:00,30274.0
2023-06-25 00:00:00,30477.0
2023-06-24 00:00:00,30548.0
2023-06-23 00:00:00,30716.0
2023-06-22 00:00:00,29889.0
2023-06-21 00:00:00,30009.0
2023-06-20 00:00:00,28315.0
2023-06-19 00:00:00,26842.0
2023-06-18 00:00:00,26340.0
2023-06-17 00:00:00,26507.0
2023-06-16 00:00:00,26333.0
2023-06-15 00:00:00,25573.0
2023-06-14 00:00:00,25127.0
2023-06-13 00:00:00,25934.0
2023-06-12 00:00:00,25906.0
2023-06-11 00:00:00,25941.0
2023-06-10 00:00:00,25857.0
2023-06-09 00:00:00,26484.0
2023-06-08 00:00:00,26510.0
2023-06-07 00:00:00,26348.0
2023-06-06 00:00:00,27236.0
2023-06-05 00:00:00,25739.0
2023-06-04 00:00:00,27125.0
2023-06-03 00:00:00,27076.0
2023-06-02 00:00:00,27251.0
2023-06-01 00:00:00,26826.0
2023-05-31 00:00:00,27219.0
2023-05-30 00:00:00,27706.0
2023-05-29 00:00:00,27749.0
2023-05-28 00:00:00,28072.0
2023-05-27 00:00:00,26872.0
2023-05-26 00:00:00,26718.0
2023-05-25 00:00:00,26478.0
2023-05-24 00:00:00,26325.0
2023-05-23 00:00:00,27226.0
2023-05-22 00:00:00,26856.0
2023-05-21 00:00:00,26750.0
2023-05-20 00:00:00,27115.0
2023-05-19 00:00:00,26893.0
2023-05-18 00:00:00,26818.0
2023-05-17 00:00:00,27404.0
2023-05-16 00:00:00,27037.0
2023-05-15 00:00:00,27166.0
2023-05-14 00:00:00,26933.0
2023-05-13 00:00:00,26789.0
2023-05-12 00:00:00,26811.0
2023-05-11 00:00:00,26991.0
2023-05-10 00:00:00,27618.0
2023-05-09 00:00:00,27650.0
2023-05-08 00:00:00,27690.0
2023-05-07 00:00:00,28472.0
2023-05-06 00:00:00,28911.0
2023-05-05 00:00:00,29547.0
2023-05-04 00:00:00,28851.0
2023-05-03 00:00:00,29033.0
2023-05-02 00:00:00,28680.0
2023-05-01 00:00:00,28079.0
2023-04-30 00:00:00,29235.0
2023-04-29 00:00:00,29247.0
2023-04-28 00:00:00,29333.0
2023-04-27 00:00:00,29485.0
2023-04-26 00:00:00,28428.0
2023-04-25 00:00:00,28300.0
2023-04-24 00:00:00,27512.0
2023-04-23 00:00:00,27596.0
2023-04-22 00:00:00,27817.0
2023-04-21 00:00:00,27254.0
2023-04-20 00:00:00,28238.0
2023-04-19 00:00:00,28827.0
2023-04-18 00:00:00,30395.0
2023-04-17 00:00:00,29448.0
2023-04-16 00:00:00,30330.0
2023-04-15 00:00:00,30332.0
2023-04-14 00:00:00,30498.0
2023-04-13 00:00:00,30410.0
2023-04-12 00:00:00,29903.0
2023-04-11 00:00:00,30246.0
2023-04-10 00:00:00,29652.0
2023-04-09 00:00:00,28340.0
2023-04-08 00:00:00,27969.0
2023-04-07 00:00:00,27931.0
2023-04-06 00:00:00,28051.0
2023-04-05 00:00:00,28183.0
2023-04-04 00:00:00,28178.0
